0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.951852474567172660e-02,1.414208611136772743e-02,3.766718767090042330e-02,4.850850849521062824e-02,3.390976942010992534e-02,-5.466695511424307999e-03,-4.860521072980421298e-02,7.597313470642420852e-02,4.798509804155463160e-02,-3.642398277874434598e-01,-1.251363825032111077e+00,1.397570083999509216e-01,3.595838274102295534e-02,4.559724049881196811e-02,1.076859529871325272e+00,7.924908850064441013e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.414208611136772743e-02,3.766718767090042330e-02,4.850850849521062824e-02,2.951852474567172660e-02,-5.466695511424307999e-03,-4.860521072980421298e-02,7.597313470642420852e-02,3.390976942010992534e-02,-3.642398277874434598e-01,-1.251363825032111077e+00,1.397570083999509216e-01,4.798509804155463160e-02,4.559724049881196811e-02,1.076859529871325272e+00,7.924908850064441013e-02,3.595838274102295534e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.766718767090042330e-02,4.850850849521062824e-02,2.951852474567172660e-02,1.414208611136772743e-02,-4.860521072980421298e-02,7.597313470642420852e-02,3.390976942010992534e-02,-5.466695511424307999e-03,-1.251363825032111077e+00,1.397570083999509216e-01,4.798509804155463160e-02,-3.642398277874434598e-01,1.076859529871325272e+00,7.924908850064441013e-02,3.595838274102295534e-02,4.559724049881196811e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.850850849521062824e-02,2.951852474567172660e-02,1.414208611136772743e-02,3.766718767090042330e-02,7.597313470642420852e-02,3.390976942010992534e-02,-5.466695511424307999e-03,-4.860521072980421298e-02,1.397570083999509216e-01,4.798509804155463160e-02,-3.642398277874434598e-01,-1.251363825032111077e+00,7.924908850064441013e-02,3.595838274102295534e-02,4.559724049881196811e-02,1.076859529871325272e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.390976942010992534e-02,-5.466695511424307999e-03,-4.860521072980421298e-02,7.597313470642420852e-02,4.798509804155463160e-02,-3.642398277874434598e-01,-1.251363825032111077e+00,1.397570083999509216e-01,3.595838274102295534e-02,4.559724049881196811e-02,1.076859529871325272e+00,7.924908850064441013e-02,2.951852474567172660e-02,1.414208611136772743e-02,3.766718767090042330e-02,4.850850849521062824e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.466695511424307999e-03,-4.860521072980421298e-02,7.597313470642420852e-02,3.390976942010992534e-02,-3.642398277874434598e-01,-1.251363825032111077e+00,1.397570083999509216e-01,4.798509804155463160e-02,4.559724049881196811e-02,1.076859529871325272e+00,7.924908850064441013e-02,3.595838274102295534e-02,1.414208611136772743e-02,3.766718767090042330e-02,4.850850849521062824e-02,2.951852474567172660e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.860521072980421298e-02,7.597313470642420852e-02,3.390976942010992534e-02,-5.466695511424307999e-03,-1.251363825032111077e+00,1.397570083999509216e-01,4.798509804155463160e-02,-3.642398277874434598e-01,1.076859529871325272e+00,7.924908850064441013e-02,3.595838274102295534e-02,4.559724049881196811e-02,3.766718767090042330e-02,4.850850849521062824e-02,2.951852474567172660e-02,1.414208611136772743e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.597313470642420852e-02,3.390976942010992534e-02,-5.466695511424307999e-03,-4.860521072980421298e-02,1.397570083999509216e-01,4.798509804155463160e-02,-3.642398277874434598e-01,-1.251363825032111077e+00,7.924908850064441013e-02,3.595838274102295534e-02,4.559724049881196811e-02,1.076859529871325272e+00,4.850850849521062824e-02,2.951852474567172660e-02,1.414208611136772743e-02,3.766718767090042330e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.798509804155463160e-02,-3.642398277874434598e-01,-1.251363825032111077e+00,1.397570083999509216e-01,3.595838274102295534e-02,4.559724049881196811e-02,1.076859529871325272e+00,7.924908850064441013e-02,2.951852474567172660e-02,1.414208611136772743e-02,3.766718767090042330e-02,4.850850849521062824e-02,3.390976942010992534e-02,-5.466695511424307999e-03,-4.860521072980421298e-02,7.597313470642420852e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.642398277874434598e-01,-1.251363825032111077e+00,1.397570083999509216e-01,4.798509804155463160e-02,4.559724049881196811e-02,1.076859529871325272e+00,7.924908850064441013e-02,3.595838274102295534e-02,1.414208611136772743e-02,3.766718767090042330e-02,4.850850849521062824e-02,2.951852474567172660e-02,-5.466695511424307999e-03,-4.860521072980421298e-02,7.597313470642420852e-02,3.390976942010992534e-02
